tow_id,sh,size,rwt_lb,mwt_lb,sex,weak,gonad,worm,mud
19010150,120,large,0.3637623,0.01984158,1,0,3,1,0
19010150,119,large,0.31305604,0.022046200000000002,2,0,3,0,0
19010150,100,small,NA,NA,2,0,3,0,0
19010150,91,small,NA,NA,2,0,3,0,0
19010150,100,small,NA,NA,1,0,3,0,0
19010150,91,small,NA,NA,1,0,3,0,0
19010150,90,small,NA,NA,1,0,3,0,0
19010150,86,small,NA,NA,1,0,3,0,0
19010150,58,small,NA,NA,1,0,2,0,0
19010150,67,small,NA,NA,1,0,2,0,0
19010150,64,small,NA,NA,1,0,2,0,0
19010150,61,small,NA,NA,1,0,2,0,0
19010151,115,large,0.29982832,0.01984158,1,0,3,0,0
19010151,120,large,0.39242236,0.02645544,1,0,3,0,0
19010151,105,large,0.24691744,0.01763696,1,0,3,0,0
19010151,147,large,0.6393398,0.04188778,1,1,3,0,0
19010151,140,large,0.4960395,0.01984158,1,1,3,0,0
19010151,123,large,0.37919464,0.02425082,1,0,3,0,0
19010151,146,large,0.54454114,0.03086468,1,1,3,0,0
19010151,104,large,0.21825738,0.01543234,1,0,3,0,0
19010151,135,large,0.6062705,0.03968316,2,0,3,0,0
19010151,103,large,0.20282504,0.01543234,1,0,3,0,0
19010151,96,small,NA,NA,1,0,3,0,0
19010151,95,small,NA,NA,1,0,3,0,0
19010151,97,small,NA,NA,1,0,3,0,0
19010151,97,small,NA,NA,1,0,3,0,0
19010151,55,small,NA,NA,1,0,2,0,0
19010151,49,small,NA,NA,0,0,0,0,0
19010151,52,small,NA,NA,0,0,0,0,0
19010151,80,small,NA,NA,1,0,2,0,0
19010151,79,small,NA,NA,1,0,2,0,0
19010151,78,small,NA,NA,1,0,2,0,0
19010152,127,large,0.4629702,0.02866006,1,0,3,0,0
19010152,125,large,0.34612534,0.02425082,1,0,3,0,0
19010152,124,large,0.3968316,0.02866006,1,0,3,0,0
19010152,126,large,0.40124084,0.02645544,1,0,3,0,0
19010152,126,large,0.35053458,0.011023100000000001,1,1,3,0,0
19010152,138,large,0.50265336,0.03527392,1,0,3,0,0
19010152,140,large,0.45415172,0.022046200000000002,1,0,3,1,0
19010152,137,large,0.48942564,0.03086468,1,0,3,0,0
19010152,109,large,0.22487124,0.01543234,1,0,3,0,0
19010152,103,large,0.22928048,0.01322772,1,0,3,0,0
19010152,93,small,NA,NA,1,0,2,0,0
19010152,90,small,NA,NA,1,0,2,0,0
19010152,88,small,NA,NA,1,0,2,0,0
19010152,58,small,NA,NA,0,0,0,0,0
19010152,60,small,NA,NA,0,0,0,0,0
19010152,67,small,NA,NA,0,0,0,0,0
19010152,62,small,NA,NA,0,0,0,0,0
19010152,61,small,NA,NA,0,0,0,0,0
19010153,130,large,0.41005932,0.022046200000000002,1,0,3,0,0
19010153,136,large,0.50485798,0.03527392,1,0,3,0,0
19010153,126,large,0.37258078,0.02425082,1,0,3,0,0
19010153,122,large,0.37037616,0.02425082,1,0,3,0,0
19010153,107,large,0.23809896,0.01322772,1,0,3,0,0
19010153,110,large,0.23368972,0.01543234,1,0,3,0,0
19010153,104,large,0.21825738,0.01543234,1,0,3,0,0
19010153,112,large,0.29321446,0.01763696,1,0,3,0,0
19010153,103,large,0.22928048,0.01543234,1,0,3,0,0
19010153,102,large,0.220462,0.01322772,1,0,3,0,0
19010153,98,small,NA,NA,1,0,2,0,0
19010153,71,small,NA,NA,1,0,2,0,0
19010155,127,large,0.3968316,0.02645544,1,0,3,0,1
19010155,123,large,0.43871938,0.02866006,1,0,3,0,0
19010155,133,large,0.48060716,0.0330693,1,0,3,0,0
19010155,137,large,0.52249494,0.0330693,1,0,3,0,0
19010155,133,large,0.5291088,0.0330693,1,0,3,0,0
19010155,126,large,0.45415172,0.0330693,1,0,3,0,0
19010155,127,large,0.47178868,0.0330693,1,0,3,0,0
19010155,130,large,0.42990090000000003,0.02645544,1,0,3,0,0
19010155,124,large,0.38139926,0.02425082,1,0,3,0,0
19010155,139,large,0.5004487400000001,0.04188778,1,0,3,0,0
19010156,132,large,0.54454114,0.03086468,2,0,3,0,0
19010156,122,large,0.49824412,0.022046200000000002,1,0,3,0,0
19010156,126,large,0.47178868,0.02866006,2,0,3,0,0
19010156,133,large,0.61949822,0.0330693,2,0,3,0,0
19010156,132,large,0.64595366,0.02866006,1,0,3,0,0
19010156,132,large,0.5952474,0.04188778,2,0,3,0,0
19010156,120,large,0.39903622,0.022046200000000002,2,0,3,0,0
19010156,110,large,0.33951148,0.01984158,2,0,3,0,0
19010156,109,large,0.31526066,0.01543234,1,0,3,0,0
19010156,111,large,0.30644218,0.01763696,2,0,3,0,0
19010156,73,small,NA,NA,0,0,0,0,0
19010157,134,large,0.63493056,0.02425082,2,1,3,1,1
19010157,130,large,0.54233652,0.03527392,2,0,3,0,0
19010157,130,large,0.5621781,0.0330693,1,0,3,0,0
19010157,133,large,0.52469956,0.03086468,1,0,3,0,0
19010157,137,large,0.61949822,0.03968316,1,0,3,0,0
19010157,130,large,0.55997348,0.0330693,1,0,3,0,0
19010157,136,large,0.54674576,0.03527392,2,0,3,0,0
19010157,132,large,0.53792728,0.0330693,2,0,3,0,0
19010157,135,large,0.54895038,0.0330693,1,0,3,0,0
19010157,137,large,0.56438272,0.04188778,1,0,3,0,0
19010157,82,small,NA,NA,2,0,3,0,0
19010157,90,small,NA,NA,2,0,3,0,0
19010157,81,small,NA,NA,1,0,3,0,0
19010158,119,large,0.36155768,0.02645544,1,0,3,0,0
19010158,112,large,0.30203294,0.022046200000000002,2,0,3,0,0
19010158,138,large,0.49824412,0.04850164,2,0,3,0,0
19010158,140,large,0.49383488,0.03086468,1,0,3,0,0
19010158,115,large,0.32407914,0.022046200000000002,1,0,3,0,0
19010158,129,large,0.41005932,0.01984158,1,1,3,0,0
19010158,104,large,0.22266662,0.01763696,1,0,3,0,0
19010158,147,large,0.6724091,0.05070626,1,0,3,0,0
19010158,154,large,0.66579524,0.04188778,1,0,3,0,0
19010158,104,large,0.24030358,0.01543234,1,0,3,0,0
19010158,97,small,NA,NA,2,0,3,0,0
19010158,87,small,NA,NA,2,0,3,0,0
19010158,79,small,NA,NA,2,0,3,0,0
